,distance_km,distance_km,distance_km,distance_km,distance_km,distance_km,SNR_dB,SNR_dB,SNR_dB,SNR_dB,SNR_dB,SNR_dB,SINR_dB,SINR_dB,SINR_dB,SINR_dB,SINR_dB,SINR_dB,RSSI_dBm,RSSI_dBm,RSSI_dBm,RSSI_dBm,RSSI_dBm,RSSI_dBm,BER,BER,BER,BER,BER,BER,Throughput_Mbps,Throughput_Mbps,Throughput_Mbps,Throughput_Mbps,Throughput_Mbps,Throughput_Mbps,Latency_ms,Latency_ms,Latency_ms,Latency_ms,Latency_ms,Latency_ms,Packet_Loss_pct,Packet_Loss_pct,Packet_Loss_pct,Packet_Loss_pct,Packet_Loss_pct,Packet_Loss_pct,Doppler_Hz,Doppler_Hz,Doppler_Hz,Doppler_Hz,Doppler_Hz,Doppler_Hz,Propagation_Delay_ms,Propagation_Delay_ms,Propagation_Delay_ms,Propagation_Delay_ms,Propagation_Delay_ms,Propagation_Delay_ms,Link_Quality_Index,Link_Quality_Index,Link_Quality_Index,Link_Quality_Index,Link_Quality_Index,Link_Quality_Index,Spectral_Efficiency_bps_hz,Spectral_Efficiency_bps_hz,Spectral_Efficiency_bps_hz,Spectral_Efficiency_bps_hz,Spectral_Efficiency_bps_hz,Spectral_Efficiency_bps_hz
,mean,median,std,var,min,max,mean,median,std,var,min,max,mean,median,std,var,min,max,mean,median,std,var,min,max,mean,median,std,var,min,max,mean,median,std,var,min,max,mean,median,std,var,min,max,mean,median,std,var,min,max,mean,median,std,var,min,max,mean,median,std,var,min,max,mean,median,std,var,min,max,mean,median,std,var,min,max
network_type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAPS,118.68520868113522,121.2,51.85613194680112,2689.058420484048,20.1,247.2,12.940224624373958,12.9265,8.876683800166148,78.79551528813214,-39.422,35.326,9.879147829716194,9.884,8.915907748193941,79.49341097430475,-44.422,33.3,-78.58333597662771,-78.573,4.4808810420670495,20.078294913155887,-105.211,-66.75,0.0018858153280467444,0.000134,0.006727259082066525,4.525601475724655e-05,1e-07,0.04,488.2524322203673,445.181,262.7416962732494,69033.19896054443,0.007,1438.143,1.2407271285475794,1.24,0.45075440626551716,0.2031795347677789,0.134,2.5,3.5930050083472453,1.3,8.319954368235129,69.22164068951479,0.1,49.0,9.4,9.4,0.0,0.0,9.4,9.4,0.39561794657762933,0.404,0.17285081617761316,0.02987740465326702,0.067,0.824,69.18280200333889,69.59450000000001,22.32981941310357,498.6208350218171,0.0,100.0,3.755786978297162,3.4245,2.0210928739355207,4.084816405072942,0.0,11.063
NR_5G,0.4309525041736227,0.399,0.23347229127198735,0.05450931079179169,0.004,1.533,23.54055751252087,21.713,12.790606697569443,163.5996196919083,-7.799,77.5,18.009685225375627,16.164,12.878974007943528,165.86797149728497,-13.074,73.336,-58.293248998330554,-59.206500000000005,6.414772124699665,41.14930141182385,-74.058,-30.865,0.0053660354424040066,1e-07,0.020676601223204857,0.00042752183814343653,0.0,0.1,462.44383948247076,405.306,305.05980992715956,93061.48763279471,5.204,1827.127,1.2899752086811354,1.289,0.14559824273522268,0.021198848287584823,1.007,1.634,3.087762938230384,1.7,6.087967616471218,37.06334969920224,0.0,39.0,-0.26651919866444074,1.2,73.26503058513529,5367.764706640809,-163.2,162.4,0.0014363522537562605,0.0013,0.0007789684001199513,6.067917683854365e-07,0.0,0.0051,81.42869699499165,91.57,22.373381137365666,500.5681835178298,0.0,100.0,6.165930717863105,5.4,4.067511162766286,16.54464705922835,0.07,24.36
SAT (LEO),1218.3017028380634,1121.6,353.1523005234347,124716.54736499435,799.6,1885.0,7.322185642737897,8.756,6.543070071306035,42.811765958020764,-48.856,12.921,2.604689816360601,4.0065,6.662992573273775,44.39547003150149,-54.256,10.678,-86.38983964941569,-85.693,3.3143343488129524,10.984812175721379,-114.144,-82.699,0.008476298455759599,0.00126,0.022210148077086763,0.0004932906776061208,1.03e-05,0.109,575.2820522537562,589.485,242.38238807245773,58749.2220477075,0.002,1191.346,13.33836978297162,12.535499999999999,5.344601207802608,28.56476207044509,5.331,26.565,11.121477462437396,7.0,13.915327901309478,193.63635060096206,0.1,59.0,-8.762896494156927,0.0,3046.2132593981023,9279415.22173281,-4738.4,4733.8,4.061067612687813,3.74,1.1772034592239615,1.385807984408861,2.67,6.28,46.145809682804675,49.02,15.004604978216058,225.13817055230612,0.0,72.37,1.7700383973288816,1.81,0.7458488611046391,0.5562905236110872,0.0,3.67
UAV,1.451021060100167,1.4607,0.5791422984001322,0.3354058017961878,0.1548,2.9092,29.842482136894823,28.3215,6.696292482613315,44.840333012703596,17.746,59.431,26.790629048414022,25.333,6.767649786445826,45.80108363198024,13.753,57.631,-55.12978388981636,-55.838,3.397141067692072,11.540567433800032,-61.721,-39.597,1.526923205342237e-06,1e-08,1.082376177825526e-05,1.1715381903241947e-10,1e-08,0.00015,124.68682762938231,117.875,31.398552444580602,985.8690956150785,64.794,268.026,1.4607474958263773,1.502,0.2863255673348632,0.08198233050963127,1.002,1.919,1.5562186978297161,1.6,0.86636833886643,0.7505940985901774,0.1,3.0,0.10358931552587648,-1.8,88.2788425012661,7793.154033363347,-159.2,159.2,0.004846661101836394,0.005,0.0019434641441367856,3.7770528795453284e-06,0.001,0.01,99.72661318864773,100.0,1.3773085551021698,1.8969788559576264,83.135,100.0,8.906201502504173,8.4195,2.2427493027663887,5.029924435059123,4.628,19.145
WiFi,0.0075815903995780035,0.0073,0.004036520338304176,1.629349644154326e-05,0.001,0.0169,25.413987867598575,23.47,21.022030800506197,441.9257789774312,-22.83,96.7,19.530931320058027,17.9588,21.85713799336521,477.73448126100897,-32.6037,91.9301,-69.58601213240142,-71.53,21.022030800506215,441.925778977432,-117.83,1.7,0.022079327342964528,0.0001709421,0.03953059088650689,0.0015626676158363817,0.0,0.1499826893,10.1605631016748,7.93,10.56670574543824,111.65527031067752,0.0,53.07,1.5164836740076486,1.5,0.06527303915938709,0.0042605696411028805,1.5,2.2722,6.892639641302915,0.7288,11.003436126614384,121.07560659248254,0.0003,38.9835,-0.055054041935909265,-0.1854,17.191530390061683,295.54871715241444,-31.67,31.67,2.5277067123829622e-05,2.4e-05,1.3460312629621885e-05,1.8118001608715842e-10,3e-06,5.6e-05,60.03972740340235,64.5349,18.870590164505828,356.09917315674403,15.26,87.4576,6.179322551101147,5.320986,4.5342554237848,20.559472248121875,0.1,12.340796
